name,id,parent_id,parent_name
1-13C-Caprylic Acid,02cw8dQeNA5,vVUc0XiiUW9,"Diagnostics, nonradioactive"
19-norprogesterone,F5dMppxDCr9,lNDqBEBQaC-,Hormones/hormone modifiers
5-Bromo-4-chlorosalicylamide (multifungin),gBjwCbKVslB,53R3OA9N867,Antifungals
5-Methoxypsoralen,nuV0Q5vuk7_,qLvG-6migV-,Antipsoriatics
"5HT3 receptor antagonist, NOS",mMhPTOIR7n_,NhH_ozk3HsD,Serotonin receptor antagonists
9-alpha-fluoroprednisolone,vOIMm_pYe-F,I9S3cHZ2XN-,"Corticosteroids, topical"
99mTc-hexamethyl propylene amine oxime,fr_c6FEsuk4,wm8smfB5tiA,"Diagnostics, radiopharmaceuticals"
99mTc-labeled macroaggregated albumin,UFf2fL98Zq6,wm8smfB5tiA,"Diagnostics, radiopharmaceuticals"
99mTc-labeled serum albumin microspheres,rRgIURQRb-C,wm8smfB5tiA,"Diagnostics, radiopharmaceuticals"
99mTc-pyrophosphate,UQRqQAGs9xC,wm8smfB5tiA,"Diagnostics, radiopharmaceuticals"
Abacavir Sulfate,y8vqpnFEfe5,wnKTyjkxda6,Nucleoside reverse transcriptase inhibitors
Abacavir Sulfate; Dolutegravir Sodium; Lamivudine,TPevzwiHN47,wnKTyjkxda6,Nucleoside reverse transcriptase inhibitors
Abacavir Sulfate; Lamivudine,hKITDn83Z5B,wnKTyjkxda6,Nucleoside reverse transcriptase inhibitors
Abacavir Sulfate; Lamivudine; Zidovudine,HSfPEtFI8AA,wnKTyjkxda6,Nucleoside reverse transcriptase inhibitors
Abaloparatide,PamEqquFUn4,lNDqBEBQaC-,Hormones/hormone modifiers
Abametapir,ySvvgzPFIwH,NGDcjdrJGW7,Scabicides/pediculicides
Abarelix,Nx1W7RKiCT6,-jMPjJr7ZU_,"Antineoplastics, hormones/hormone modifiers"
Abatacept,0Tj0L59Vsi6,E1jYwa0mN5_,Disease modifying antirheumatic drugs
Abciximab,0GBxp6tda-A,hTR1UGDfcS6,Monoclonal antibodies
Abecarnil,cV4Mf6VYbc_,eXDwdoxv_67,Anxiolytics
Abemaciclib,X1sO3uZ8XqG,UiuCko4C9xA,"Antineoplastics, kinase inhibitors"
Abetimus Sodium,etdQ2-aIz3D,CkZR4rXDctG,Immunosuppressives
Abiraterone Acetate,EP5H7CBBWPC,-rIVXZNYweC,"Antineoplastics, other"
Abrocitinib,bvIAO2YFasG,QblGx3T2oQ4,Dermatologics
Acalabrutinib,WmkTNAV0th6,UiuCko4C9xA,"Antineoplastics, kinase inhibitors"
Acamprosate Calcium,rA9QLNRgv2C,SmI7rRFEZI-,Antialcoholics
Acarbose,2dGKqVGzY1_,vuZJku02SG7,Alpha glucosidase inhibitors
Acebutolol Hydrochloride,kcX0dGXCIg8,zbYyh-Ngy29,"Antiadrenergics, beta blocking"
Acecainide,3RW5ANFye65,MyowBS67zbE,"Antiarrhythmics, class IA"
Aceclidine Hydrochloride,dL_DHMWmL24,N8XR7zQV95H,Ophthalmics
Aceclofenac,yp8Zxf2QA_-,ne8s9xavL9A,"Analgesics, non-narcotic"
Acedapsone,xPYOLzVncK4,bKOyGmkphBB,Antimycobacterials
Acemetacin,um-QUMuWnQB,ne8s9xavL9A,"Analgesics, non-narcotic"
Acetaminophen,SZ03LXemBn_,ne8s9xavL9A,"Analgesics, non-narcotic"
Acetaminophen; Aspirin; Caffeine,lcOk7oDGRoD,ne8s9xavL9A,"Analgesics, non-narcotic"
Acetaminophen; Butalbital,DKpzKV3cu3A,ne8s9xavL9A,"Analgesics, non-narcotic"
Acetaminophen; Butalbital; Caffeine,hAvCUF9BX87,ne8s9xavL9A,"Analgesics, non-narcotic"
Acetaminophen; Butalbital; Caffeine; Codeine Phosphate,ddwFoX2BTH-,njguYzQopJG,"Analgesics, narcotic"
Acetaminophen; Caffeine; Dihydrocodeine Bitartrate,rIBhVLBKL9H,njguYzQopJG,"Analgesics, narcotic"
Acetaminophen; Chlorpheniramine Maleate; Hydrocodone Bitartrate; Phenylephrine Hydrochloride,bgCqBXaqdf4,ne8s9xavL9A,"Analgesics, non-narcotic"
Acetaminophen; Chlorpheniramine Maleate; Phenylpropanolamine,kMhuFpRWOpH,ne8s9xavL9A,"Analgesics, non-narcotic"
Acetaminophen; Chlorzoxazone,PJmDaRoYN-H,ne8s9xavL9A,"Analgesics, non-narcotic"
Acetaminophen; Chlorzoxazone; Prednisolone,mjL2IenI2nD,ne8s9xavL9A,"Analgesics, non-narcotic"
Acetaminophen; Clemastine Fumarate; Pseudoephedrine Hydrochloride,6gEPe-EuDFG,ne8s9xavL9A,"Analgesics, non-narcotic"
Acetaminophen; Codeine Phosphate,sjFQWWhewrH,njguYzQopJG,"Analgesics, narcotic"
Acetaminophen; Dichloralphenazone; Isometheptene Mucate,R0_9_oKb_v4,tp5SZ2G5lJ6,Adrenergic agonists
Acetaminophen; Hydrocodone Bitartrate,PlTHMwjdO9C,njguYzQopJG,"Analgesics, narcotic"
Acetaminophen; Ibuprofen,ZfrYqIgHmL9,ne8s9xavL9A,"Analgesics, non-narcotic"
Acetaminophen; Oxycodone Hydrochloride,JiHDCVLe916,njguYzQopJG,"Analgesics, narcotic"
Acetaminophen; Pamabrom; Phenindamine,Fp3KeD_rwWE,ne8s9xavL9A,"Analgesics, non-narcotic"
Acetaminophen; Pheniramine Maleate; Phenylpropanolamine Hydrochloride; Pyrilamine Maleate; Triacetyloleandomycin,mtFknsv1Sm-,tp5SZ2G5lJ6,Adrenergic agonists
Acetaminophen; Phenylpropanolamine; Trimeprazine Tartrate,MD7kbjncvuD,ne8s9xavL9A,"Analgesics, non-narcotic"
Acetaminophen; Propoxyphene Hydrochloride,ecey_S20lPB,njguYzQopJG,"Analgesics, narcotic"
Acetaminophen; Propoxyphene Napsylate,32sDl62_Zd4,njguYzQopJG,"Analgesics, narcotic"
Acetaminophen; Tramadol Hydrochloride,pTqNLJvM42H,zub8vX6azy-,"Analgesics, narcotic-like"
Acetarsone,M9eW7uYwUKA,ISv-VRjyQeC,"Anti-infectives, topical"
Acetarsone; Neomycin Sulfate; Polymyxin B Sulfate,nt-bbYybIaC,oW0DZMGTAWB,"Antibiotics, aminoglycosides"
Acetazolamide Sodium,f3Kpo_CU55B,WSRxnd_GVs_,Carbonic anhydrase inhibitors
Acetic Acid,QVP3tK7rqOD,hCpojsY2e77,"Anti-infectives, otic"
Acetic Acid; Glycerin; Oxyquinoline Sulfate; Ricinoleic Acid,X7-czdkgxv7,ISv-VRjyQeC,"Anti-infectives, topical"
Acetic Acid; Hydrocortisone,zwhRnjbf33G,hCpojsY2e77,"Anti-infectives, otic"
Acetic Acid; Oxyquinoline Sulfate,Uwwy8fcU4_A,ISv-VRjyQeC,"Anti-infectives, topical"
Acetohexamide,WaG_SZhMbf7,4IjXSJpOah-,Antidiabetic agents
Acetohydroxamic Acid,QAbRIgJ4Tl9,IFiaDDeXtA_,"Antiseptics, urinary tract"
Acetophenazine Maleate,M6DW8oSqNi6,gubJbdWrgV-,Antipsychotics
Acetosulfone Sodium,xtMeHki-yh4,bKOyGmkphBB,Antimycobacterials
Acetrizoate Sodium,a_ZbVfiCDgC,vVUc0XiiUW9,"Diagnostics, nonradioactive"
Acetylamrinone,I6SWV-pb185,uo7pnDnbSqG,Phosphodiesterase inhibitors
Acetylcholine Chloride,ebNcjGd7qW4,L-QbfByv7dF,Cholinergics
Acetylcysteine,NDYRLSJd5R9,QYJFVr8b3NA,Antidotes
Acetylcysteine; Isoproterenol Hydrochloride,-rk4idJrdu9,tp5SZ2G5lJ6,Adrenergic agonists
Acetyldigitoxin,qngOfXeeRRG,-sNt7JwiPUC,"Antiarrhythmics, other"
Acetyldigoxin,1Fe0abGXHeC,-sNt7JwiPUC,"Antiarrhythmics, other"
Acipimox,FZJLhuvpiO8,IS4zFJj_Ix-,Antihyperlipidemics
Acitretin,UibwEerukaC,qLvG-6migV-,Antipsoriatics
Acivicin,qPr08OCsU67,fr6nSMR-Nf_,"Antineoplastics, antimetabolites"
Aclarubicin,1K2ZqoA9VlE,5bX2WGbxxsH,"Antineoplastics, antibiotics"
Aclidinium Bromide,zgKqabGrIHG,NNuXAzVcBz-,Anticholinergics
Aclidinium Bromide; Formoterol Fumarate Dihydrate,wk3-bktoha4,tp5SZ2G5lJ6,Adrenergic agonists
Acoltremon,4Y_a9hot-Z-,N8XR7zQV95H,Ophthalmics
Acoramidis Hydrochloride,eWXfWtPn1g_,xPI4MF-SJd9,Amyloidogenesis suppressant
Acrivastine,ZUXtqZpP7JE,BdgB63BvsxA,"Antihistamines, H1"
Acrivastine; Pseudoephedrine Hydrochloride,kB3Vxz0DE1B,BdgB63BvsxA,"Antihistamines, H1"
Activated Charcoal,z8s-m8ZEyT-,QYJFVr8b3NA,Antidotes
Acycline,mh0zq6UmG87,tuOxqllZ-h7,Gonadotropin-releasing hormone analogs
Acyclovir,jk_-qX-byOE,Qm6KT6ugkp9,Antivirals
Acyclovir; Hydrocortisone,A4m20cJs2e8,Qm6KT6ugkp9,Antivirals
Adagrasib,tjHJ4pkEO3G,-rIVXZNYweC,"Antineoplastics, other"
Adalimumab,TJyKUkI_cZ5,hTR1UGDfcS6,Monoclonal antibodies
"Adamts13, Recombinant",5KOYH-1u7--,AhqRivLC26A,Recombinant DNA Origin
Adapalene,skIs2Wy94FA,QblGx3T2oQ4,Dermatologics
Adapalene; Benzoyl Peroxide,CdXujcefdjC,QblGx3T2oQ4,Dermatologics
Adefovir Dipivoxil,xmT3ddljS15,Qm6KT6ugkp9,Antivirals
Ademetionine,gJYP0nxb146,ne8s9xavL9A,"Analgesics, non-narcotic"
Adenosine,RDP_ZIsWpGF,-sNt7JwiPUC,"Antiarrhythmics, other"
"Adenovirus Type 4 And Type 7 Vaccine, Live, Oral",fjn6Kkp_B9_,jy_Ljmo3tf_,Vaccines
Adiphenine,t8s3yaC5-hB,NNuXAzVcBz-,Anticholinergics
Adiphenine; Phenobarbital,bpadUcQQ2BG,NNuXAzVcBz-,Anticholinergics
Ado-Trastuzumab Emtansine,2tl7HFEzot6,6tm78WJkym7,"Antineoplastics, monoclonal antibodies"
Adrenaline; Atropine methonitrate; Papaverine hydrochloride,SnqSvyPnBt7,tp5SZ2G5lJ6,Adrenergic agonists
"Adrenergic agonists, NOS",ArylGgDUVX6,tp5SZ2G5lJ6,Adrenergic agonists
Aducanumab,_ep514LhSi-,hTR1UGDfcS6,Monoclonal antibodies
Afamelanotide,tnNyeSw0CPC,QblGx3T2oQ4,Dermatologics
Afamitresgene Autoleucel,R2lb5BIi70C,mRC9QLKlDxF,Cells
Afatinib Dimaleate,X2XHyZDOH5E,UiuCko4C9xA,"Antineoplastics, kinase inhibitors"
Aficamten,-lGNoWuLlyB,voca6S4icj-,Myosin inhibitors
Aflibercept,dVmqVOIVD87,N8XR7zQV95H,Ophthalmics
Agalsidase Alfa,lZPNJGzw379,yG-buCUnUTH,"Enzymes, metabolic"
Agalsidase Beta,7YRXX7vWZd6,yG-buCUnUTH,"Enzymes, metabolic"
Agomelatine,fmqjaklllT9,-QLnYy-v-_-,"Antidepressants, other"
Air Polymer-Type A,GverWzT3-XF,vVUc0XiiUW9,"Diagnostics, nonradioactive"
Ajmaline,kCS5r_zBSh-,MyowBS67zbE,"Antiarrhythmics, class IA"
"Ajmaline and its derivatives, NOS",rkGCpNzVuT_,MyowBS67zbE,"Antiarrhythmics, class IA"
Albendazole,H6D4LCJBQYB,vIJ9F7K0XO-,Antihelmintics
Albiglutide,prRqREOtzeB,4IjXSJpOah-,Antidiabetic agents
Albumin Iodinated I-131 Serum,ZYk-ZavDoXH,wm8smfB5tiA,"Diagnostics, radiopharmaceuticals"
"Albumin, Microspheres (Human)",oxmzRfyi3sH,znWEdbfmOTE,Plasma expanders
"Albumin, Normal Serum (Human)",rLEEa52BZw7,znWEdbfmOTE,Plasma expanders
Albuterol,qIwLvBLhC6G,tp5SZ2G5lJ6,Adrenergic agonists
Albuterol Sulfate,gkcO3CTvFg5,tp5SZ2G5lJ6,Adrenergic agonists
Albuterol; Budesonide,bA26fLkx7r5,tp5SZ2G5lJ6,Adrenergic agonists
Albuterol; Ipratropium Bromide,3PWnAbpSwa8,tp5SZ2G5lJ6,Adrenergic agonists
Alcaftadine,kFaDMCNl0zD,BdgB63BvsxA,"Antihistamines, H1"
Alclofenac,kWmBRABfBmE,ne8s9xavL9A,"Analgesics, non-narcotic"
Alclometasone Dipropionate,Cq4pZuQp9TH,I9S3cHZ2XN-,"Corticosteroids, topical"
Alcohol,fTVqhcqyDpF,0d-vC-5lLp5,Sclerosing agents
Alcohol Mixture,cOCsmXsaXrC,XLpAbpivax8,"Nutritionals, enteral/parenteral"
Alcohol; Chlorhexidine Gluconate,AKFlbId6Xk9,ISv-VRjyQeC,"Anti-infectives, topical"
Alcohol; Dextrose,bC0sfnqMSf-,XLpAbpivax8,"Nutritionals, enteral/parenteral"
Alcuronium,GTmFXd02NoD,6gRNbPthJjF,Musculoskeletal agents
Aldesleukin,SUiFJZspqGA,KTf2XilqX_8,"Antineoplastics, biological response modifiers"
"Aldose reductase inhibitors, NOS",Aky9i_INmjD,e3KwDIrApjH,Aldose reductase inhibitors
Alectinib Hydrochloride,e0m5dHFf6y7,UiuCko4C9xA,"Antineoplastics, kinase inhibitors"
Alefacept,KleAGgT_bQ-,CkZR4rXDctG,Immunosuppressives
Alemtuzumab,-TKGo_NcCPG,6tm78WJkym7,"Antineoplastics, monoclonal antibodies"
Alemtuzumab; Daclizumab; Mycophenolate Mofetil,hLugvhZBod-,hTR1UGDfcS6,Monoclonal antibodies
Alendronate Sodium,7QVJKqNNfu8,sX3EjbNKnbH,Bisphosphonates
Alendronate Sodium; Cholecalciferol,bfZSJ0jeOF-,sX3EjbNKnbH,Bisphosphonates
Alendronic Acid; Colecalciferol,1q47QghXLo6,6gRNbPthJjF,Musculoskeletal agents
Alfa-dihydroergocryptine,jUj28UTW1VF,RtVHDFd_tJH,Ergot alkaloids and derivatives
Alfacalcidol,spKdNkGzcjF,SXewe47-dN8,Vitamins/minerals
Alfadolone,k2QjAtCHhX5,Ws268WykZhE,"Anesthetics, general"
Alfaxolone,4-wuDnlyc46,Ws268WykZhE,"Anesthetics, general"
Alfentanil Hydrochloride,eqIXBSKU7x-,njguYzQopJG,"Analgesics, narcotic"
Alfuzosin Hydrochloride,DxC0bCm7QdB,Ndyq2pdAJhG,"Antiadrenergics, alpha blocking"
"Alginates, NOS",yg3u_1adre8,PG6eI07kFtD,Gastrointestinals
Alglucerase,NKFmfbBjsl-,yG-buCUnUTH,"Enzymes, metabolic"
Alglucosidase Alfa,7f2ClBxCfp-,yG-buCUnUTH,"Enzymes, metabolic"
"Aliphatic or piperidine phenothiazines, NOS",XoHlszHL4S4,gubJbdWrgV-,Antipsychotics
Alipogene Tiparvovec,coKTAKWPaF-,AhqRivLC26A,Recombinant DNA Origin
Alirocumab,JjxUNI0or0_,hTR1UGDfcS6,Monoclonal antibodies
Aliskiren Hemifumarate,RUXzG-rLsY9,Wiq8p-PTYVB,Antihypertensives
Aliskiren Hemifumarate; Amlodipine Besylate,OaHhb4s-eFA,fKBa7pcp6Q8,Calcium channel blockers
Aliskiren Hemifumarate; Amlodipine Besylate; Hydrochlorothiazide,AsD7FtMszK_,fKBa7pcp6Q8,Calcium channel blockers
Aliskiren Hemifumarate; Hydrochlorothiazide,rdZbu1c5E2A,Wiq8p-PTYVB,Antihypertensives
Aliskiren Hemifumarate; Valsartan,pwvzrXPOmi5,HOZ6cE-tRv-,Angiotensin II receptor antagonists
Alitretinoin,7-c4aPPLT79,QblGx3T2oQ4,Dermatologics
Alizapride,UzAW3rhyVT_,K7Tm-wOC4wH,Antiemetics/antivertigo
Alkavervir; Alseroxylon,B5bNxKeJOlG,Wiq8p-PTYVB,Antihypertensives
Alkavervir; Rauwolfia Serpentina,wbvp1GLKEYA,Wiq8p-PTYVB,Antihypertensives
Alkavervir; Rauwolfia Serpentina; Potassium Bicarbonate; Potassium Nitrate,rWg778MZoKA,Wiq8p-PTYVB,Antihypertensives
Alkylene Polyamine Resin; Carbacrylic Resin; Potassium Carbacrylic Resin,Ku_CxmPtznG,ca9ok434Sl5,Electrolyte replacements
Allantoin; Aminacrine Hydrochloride; Sulfanilamide,49crvQ1yikC,ISv-VRjyQeC,"Anti-infectives, topical"
Allogeneic Cultured Keratinocytes and Dermal Fibroblasts In Murine Collagen,sZcnPfWcEAD,mRC9QLKlDxF,Cells
Allogeneic Cultured Keratinocytes and Fibroblasts in Bovine Collagen,i-yortMwixD,mRC9QLKlDxF,Cells
Allogeneic Processed Thymus Tissue,X315EgxVs9_,mRC9QLKlDxF,Cells
Allogeneic stem cells,AZGPd6SoYZ_,mRC9QLKlDxF,Cells
Allogeneic T Cells Transfected with Human Truncated LNGFR and HSV-TK MUT2,QnzL9TzmYTG,mRC9QLKlDxF,Cells
Allopurinol,-PhA2CbzLXH,A8eWHWwnkb_,Antigout agents
Allopurinol Sodium,fQjVWkBGFoG,A8eWHWwnkb_,Antigout agents
Almitrine,VXmSvzWfQf5,NMI8mUwPkp9,Analeptics
Almotriptan Malate,7Apdw6oSTN9,ttkKzcJ1RB_,Antimigraine
Alogliptin Benzoate,e-ClrOXkIFD,4IjXSJpOah-,Antidiabetic agents
Alogliptin Benzoate; Metformin Hydrochloride,mKPq8iBdxz7,4IjXSJpOah-,Antidiabetic agents
Alogliptin Benzoate; Pioglitazone Hydrochloride,63t0k7aQ8g5,4IjXSJpOah-,Antidiabetic agents
Alosetron Hydrochloride,WYWtwVErU-6,2KgSg5NB9K-,Antidiarrheals
Alpelisib,IjMnaZ2ivmH,UiuCko4C9xA,"Antineoplastics, kinase inhibitors"
"Alpha glucosidase inhibitors, NOS",eZX_9RJ0HiG,vuZJku02SG7,Alpha glucosidase inhibitors
Alphaprodine,ZYCMfu-Dlc-,njguYzQopJG,"Analgesics, narcotic"
Alpidem,jPN6Png0cs7,eXDwdoxv_67,Anxiolytics
Alprazolam,0edciOWbaE-,eXDwdoxv_67,Anxiolytics
Alprenolol,8TqSlrp6hW-,zbYyh-Ngy29,"Antiadrenergics, beta blocking"
Alprostadil,RRbeILzVF8_,X-HCGy3NhmG,Impotence agents
Alrestatin,ca5HDXMFfCE,e3KwDIrApjH,Aldose reductase inhibitors
Alseroxylon,jgtWR3WmsO8,Wiq8p-PTYVB,Antihypertensives
Alseroxylon; Hexamethonium Chloride Dihydrate,9c3wGIMTmY9,NNuXAzVcBz-,Anticholinergics
Alseroxylon; Pentaerythritol Tetranitrate,oKOXFR6weW6,vgYQ4ZeS-zF,Nitrates
Alseroxylon; Phenobarbital; Theobromine,EilBKo1xLnC,Wiq8p-PTYVB,Antihypertensives
Alteplase,tV01l121WPH,1D9OnZVJZjB,Tissue plasminogen activators
Altretamine,nWclYl7rQi7,A6Teay6CUR_,"Antineoplastics, alkylating agents"
"Aluminium hydroxide-containing vaccines, NOS",cAhkdJ6YstH,jy_Ljmo3tf_,Vaccines
Aluminium sulfate,G-W285KAs78,aSDsqMFz0v8,Antiseptics/disinfectants
"Aluminium-based vaccines, NOS",HvSkf95Wk5G,jy_Ljmo3tf_,Vaccines
"Aluminium-containing antacids, NOS",neQwTBtYKTH,PG6eI07kFtD,Gastrointestinals
Aluminium-containing bone cement,1SMAPqOfyvG,6gRNbPthJjF,Musculoskeletal agents
Aluminium-containing surgical cement,tDIUpSpnLzF,6gRNbPthJjF,Musculoskeletal agents
Aluminium; Magnesium,QBu0976OkZ_,PG6eI07kFtD,Gastrointestinals
Aluminum Chloride Hexahydrate,SsbiUo4_oNA,oqAZFJiI7-G,Antiperspirants
Aluminum Glycinate; Aspirin; Magnesium Carbonate,-gsHIzYKz8A,o_gfy3-ZtDH,Alkalinizing agents
Aluminum Hydroxide,Yidjt3qhS1H,PG6eI07kFtD,Gastrointestinals
Aluminum Hydroxide; Aminobenzoic Acid; Ascorbic Acid; Hydrocortisone,RXbBqF9nil_,xv19QVduF1_,"Corticosteroids, systemic"
Aluminum Hydroxide; Aspirin; Dexamethasone,CnlWvfIqFzA,ne8s9xavL9A,"Analgesics, non-narcotic"
Aluminum Hydroxide; Atropine Sulfate; Magnesium Trisilicate,NF5oa98ebG9,NNuXAzVcBz-,Anticholinergics
Aluminum Hydroxide; Bismuth Aluminate; Magnesium Carbonate,jivAApu6dAC,PG6eI07kFtD,Gastrointestinals
Aluminum Hydroxide; Calcium Ascorbate; Calcium Carbonate; Cortisone Acetate; Sodium Salicylate,6wGVYAMER66,xv19QVduF1_,"Corticosteroids, systemic"
Aluminum Hydroxide; Calcium Pantothenate; Magnesium Trisilicate; Prednisolone,txpEomFbNiF,xv19QVduF1_,"Corticosteroids, systemic"
Aluminum Hydroxide; Magnesium Hydroxide,fF-yu2gChR8,PG6eI07kFtD,Gastrointestinals
Aluminum Hydroxide; Magnesium Hydroxide; Pipethanate Hydrochloride; Scopolamine Methyl Nitrate,05XmbiY6wsD,NNuXAzVcBz-,Anticholinergics
Aluminum Hydroxide; Magnesium Trisilicate,qsfvSCTW-AH,PG6eI07kFtD,Gastrointestinals
Aluminum Hydroxide; Magnesium Trisilicate; Prednisone,gYVOZRiVHsH,xv19QVduF1_,"Corticosteroids, systemic"
Aluminum Nicotinate,lTmsWxLWYyE,IS4zFJj_Ix-,Antihyperlipidemics
Alverine citrate,78bksPJk4tG,4WdhvZhxzi_,"Relaxants, smooth muscle"
Alvimopan,Giglu1JPr6E,gPRpI4sFRLH,"Stimulants, gastrointestinal"
Am Plus Improved Capsules,S8cgt7Yl0iB,tp5SZ2G5lJ6,Adrenergic agonists
Amantadine Hydrochloride,567ClixXbgA,SZBlg0cQ_WE,Antiparkinson agents
Ambenonium Chloride,XE9b2cqy8r9,dng3UGaD9uD,Cholinesterase inhibitors
Ambrisentan,alVXBGQMI_A,rw3ijFCPihB,"Vasodilators, pulmonary"
Ambroxol hydrochloride,USjYScyhxv9,NOUdovj7fy-,Expectorants
Ambuphylline; Doxylamine Succinate; Etafedrine Hydrochloride,sEQlUn2PU6E,tp5SZ2G5lJ6,Adrenergic agonists
Ambuphylline; Etafedrine Hydrochloride; Phenobarbital,EgkCtSzuVd5,tp5SZ2G5lJ6,Adrenergic agonists
Amcinonide,SOo94eTpUN4,I9S3cHZ2XN-,"Corticosteroids, topical"
Amdinocillin,CKz9F5okKKE,GouJAgTjMH8,"Antibiotics, penicillins"
"Amfetamine-like drugs, NOS",-hLoEJmGxS-,XdBdeznfHH-,Amphetamines
Amifampridine,PKafSAlOf1G,6gRNbPthJjF,Musculoskeletal agents
Amifampridine Phosphate,Ru5hzyauvX_,6gRNbPthJjF,Musculoskeletal agents
Amifostine,0pxQ_CUXolD,UIu9NMDasd8,Cytoprotectives
Amikacin Sulfate,2j7Z3JBzvb_,oW0DZMGTAWB,"Antibiotics, aminoglycosides"
Amikacin Sulfate Liposome,GxjaV25LnI5,oW0DZMGTAWB,"Antibiotics, aminoglycosides"
Amikacin Sulfate; Heparin,yDpgQtY-GkH,oW0DZMGTAWB,"Antibiotics, aminoglycosides"
Amiloride Hydrochloride,S8kvaPAiN0H,3GTUwPvpt9F,"Diuretics, potassium sparing"
Amiloride Hydrochloride; Hydrochlorothiazide,MCHQLfj_qA_,3GTUwPvpt9F,"Diuretics, potassium sparing"
Aminacrine Hydrochloride; Chymotrypsin; Trypsin,aMDPABEJn2D,yG-buCUnUTH,"Enzymes, metabolic"
Amineptine,jujoJ3gYNKH,SVYgpTxPZH5,"Antidepressants, tricyclic"
Amino Acids,GfroG4tiOs4,XLpAbpivax8,"Nutritionals, enteral/parenteral"
Amino Acids; Calcium Acetate; Glycerin; Magnesium Acetate; Phosphoric Acid; Potassium Chloride; Sodium Acetate; Sodium Chloride,Zqv0zkKRZt_,ca9ok434Sl5,Electrolyte replacements
"Amino Acids; Calcium Chloride; Dextrose; Magnesium Chloride; Potassium Chloride; Potassium Phosphate, Dibasic; Sodium Chloride",14UNxlEivQG,ca9ok434Sl5,Electrolyte replacements
"Amino Acids; Calcium Chloride; Dextrose; Magnesium Chloride; Potassium Phosphate, Dibasic; Sodium Acetate; Sodium Chloride",kpk0jAMDPSG,ca9ok434Sl5,Electrolyte replacements
Amino Acids; Dextrose,1Cx-4lAvsO7,XLpAbpivax8,"Nutritionals, enteral/parenteral"
"Amino Acids; Dextrose; Magnesium Chloride; Potassium Acetate; Potassium Chloride; Potassium Phosphate, Dibasic; Sodium Chloride",z3t2nWxWDy4,ca9ok434Sl5,Electrolyte replacements
"Amino Acids; Dextrose; Magnesium Chloride; Potassium Chloride; Potassium Phosphate, Dibasic; Sodium Chloride",cd-ItWAArs7,ca9ok434Sl5,Electrolyte replacements
"Amino Acids; Dextrose; Magnesium Chloride; Potassium Chloride; Sodium Chloride; Sodium Phosphate, Dibasic, Heptahydrate",fLhIxm1zdYB,ca9ok434Sl5,Electrolyte replacements
"Amino Acids; Dextrose; Magnesium Chloride; Potassium Phosphate, Dibasic; Sodium Acetate; Sodium Chloride",LqmQf-IzYr4,ca9ok434Sl5,Electrolyte replacements
Amino Acids; Electrolytes; Dextrose; Lipid,fZoA6cYLqjH,ca9ok434Sl5,Electrolyte replacements
Amino Acids; Magnesium Acetate; Phosphoric Acid; Potassium Acetate; Potassium Chloride; Sodium Acetate,chFI2TICNXG,ca9ok434Sl5,Electrolyte replacements
Amino Acids; Magnesium Acetate; Phosphoric Acid; Potassium Acetate; Sodium Chloride,HJUwy1zRtkB,ca9ok434Sl5,Electrolyte replacements
Amino Acids; Magnesium Acetate; Phosphoric Acid; Potassium Chloride; Sodium Acetate; Sodium Chloride,pYoXztYm_y8,ca9ok434Sl5,Electrolyte replacements
Amino Acids; Magnesium Acetate; Potassium Acetate; Sodium Chloride,ESZiYz8j8K5,ca9ok434Sl5,Electrolyte replacements
"Amino Acids; Magnesium Acetate; Potassium Acetate; Sodium Chloride; Sodium Phosphate, Dibasic, Heptahydrate",QZMHRtC2GG5,ca9ok434Sl5,Electrolyte replacements
Amino Acids; Magnesium Chloride; Potassium Acetate; Potassium Chloride; Sodium Acetate,WeBqGofL33F,ca9ok434Sl5,Electrolyte replacements
"Amino Acids; Magnesium Chloride; Potassium Chloride; Potassium Phosphate, Dibasic; Sodium Chloride",LAkQQh1vuhF,ca9ok434Sl5,Electrolyte replacements
"Amino Acids; Magnesium Chloride; Potassium Chloride; Sodium Chloride; Sodium Phosphate, Dibasic, Heptahydrate",wtgyd7ELv77,ca9ok434Sl5,Electrolyte replacements
"Amino Acids; Magnesium Chloride; Potassium Phosphate, Dibasic; Sodium Acetate; Sodium Chloride",6It17XGNdy-,ca9ok434Sl5,Electrolyte replacements
"Amino Acids; Magnesium Chloride; Potassium Phosphate, Dibasic; Sodium Chloride",7MrRgXHfZj5,ca9ok434Sl5,Electrolyte replacements
Aminobenzoate Potassium,Us5DF94zlt5,SXewe47-dN8,Vitamins/minerals
Aminobenzoate Potassium; Ascorbic Acid; Hydrocortisone; Potassium Salicylate,zcRyTj0gIh9,ne8s9xavL9A,"Analgesics, non-narcotic"
Aminobenzoate Potassium; Potassium Salicylate,gLJyz6OHmqH,ne8s9xavL9A,"Analgesics, non-narcotic"
"Aminobisphosphonates, NOS",lCgN-Z1-lq7,sX3EjbNKnbH,Bisphosphonates
Aminocaproic Acid,wKdkUcuP8_D,BytOnFoewxB,Hemostatics
Aminoglutethimide,DjCiREZSP_A,PI257VEuaqG,Adrenal steroid inhibitors
Aminohippurate Sodium,va0V2ZFfhOH,vVUc0XiiUW9,"Diagnostics, nonradioactive"
Aminolevulinic Acid Hydrochloride,lulVePbob5C,QblGx3T2oQ4,Dermatologics
